gene,fg_score,fg_rank,between_variance,within_variance,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200
ENSMFAG00000003372,7.493052345690398,4777,0.10013411322318315,0.013363584514427079,0.000999000999000999,0.004531369823394106,True,True,False
ENSMFAG00000003376,2.319540741486578,13865,0.04763685148709027,0.020537181106442964,0.023976023976023976,0.03746934637666697,True,False,False
ENSMFAG00000003380,4.799072939322192,4776,0.01974278416152769,0.00411386457768377,0.000999000999000999,0.004532318602670361,True,True,False
ENSMFAG00000003382,2.6169590680055053,11841,0.13782306847737047,0.05266534123241772,0.013986013986013986,0.025593189008441097,True,False,False
ENSMFAG00000003384,2.6137905880222663,11151,0.06592831006517635,0.025223246356991184,0.01098901098901099,0.021353232006985034,True,False,False
ENSMFAG00000003390,0.8516585653038418,20914,0.0001582581436536144,0.00018581346271261123,0.6033966033966034,0.62515050217068,False,False,False
ENSMFAG00000003395,3.8453893933537677,8399,0.04168687500369359,0.010840732182246533,0.001998001998001998,0.005154507357150529,True,True,False
ENSMFAG00000003397,0.17813571541300371,21668,1.1985015213626067e-05,6.727024857810841e-05,0.999000999000999,0.999000999000999,False,False,False
ENSMFAG00000003402,5.047159242290399,10367,0.03585345984419829,0.00710368103153718,0.007992007992007992,0.016704044484501704,True,False,False
ENSMFAG00000003407,2.6324652404802737,14075,0.1515710093255057,0.05757758190691259,0.025974025974025976,0.03998615948882379,True,False,False
ENSMFAG00000003416,2.5036017253438114,14328,0.0945446247280598,0.037763434469218156,0.027972027972027972,0.04230164029159004,True,False,False
ENSMFAG00000003422,4.888741748739962,11839,0.009758315717144953,0.0019960691996550213,0.013986013986013986,0.025597512547423856,True,False,False
ENSMFAG00000003424,0.728521380247705,21041,0.0060039341410102,0.008241250042318592,0.6503496503496503,0.6697293961207273,False,False,False
ENSMFAG00000003425,22.080641236198485,4775,0.1491942594826958,0.006756780162330532,0.000999000999000999,0.0045332677793410775,True,True,False
ENSMFAG00000003429,0.8124781982686784,20818,8.39303472452586e-05,0.00010329166080038454,0.5684315684315684,0.5916406583137296,False,False,False
ENSMFAG00000003431,3.998358985254752,11838,0.1331886203733751,0.033310810980445076,0.013986013986013986,0.025599674864753424,True,False,False
ENSMFAG00000003433,1.39663650668011,19010,0.00022004505729463568,0.00015754356260713547,0.22477522477522477,0.256203554467626,False,False,False
ENSMFAG00000003437,1.388625525008667,18957,0.11846406390896266,0.08531029272414392,0.21878121878121878,0.250068652664,False,False,False
ENSMFAG00000003449,0.660047490391996,21243,0.00232897619993161,0.003528487924518209,0.7312687312687313,0.745898925252124,False,False,False
ENSMFAG00000003453,1.9183364374382896,16123,0.006044035931209776,0.003150655239555616,0.061938061938061936,0.08323971507001961,False,False,False
ENSMFAG00000003457,1.597524160548918,18060,0.0318591802165159,0.01994283719022272,0.14185814185814186,0.17019835092924793,False,False,False
ENSMFAG00000003463,2.487266937348352,13009,0.004355296556772321,0.0017510270484864222,0.017982017982017984,0.029951138875729547,True,False,False
ENSMFAG00000003465,2.0726240913226537,15651,0.02057611677846091,0.009927558083670287,0.04995004995004995,0.06915326064262234,False,False,False
ENSMFAG00000003472,2.445028284232651,14040,0.09737646196327669,0.03982630309062233,0.024975024975024976,0.03854407700561547,True,False,False
ENSMFAG00000003478,3.9367655678323095,11840,0.1331778472344281,0.0338292452451274,0.013986013986013986,0.025595350595350595,True,False,False
ENSMFAG00000003479,1.6564158323904794,17621,0.07876777709647823,0.04755313188394554,0.11688311688311688,0.14372756237576623,False,False,False
ENSMFAG00000003485,5.196475332952812,4791,0.013709126979396379,0.0026381487712851493,0.000999000999000999,0.004518128500595626,True,True,False
ENSMFAG00000003489,2.7524645809006936,10727,0.0008918808813716891,0.00032401992124237887,0.008991008991008992,0.018161385552081927,True,False,False
ENSMFAG00000003497,17.411273432662618,4790,0.15203681182187676,0.008732080298269846,0.000999000999000999,0.004519071742453788,True,True,False
ENSMFAG00000003511,0.41347055963254503,21545,8.28702396770779e-05,0.00020041597410254657,0.9150849150849151,0.9203091176634921,False,False,False
ENSMFAG00000003514,1.9761054041730273,15900,0.0011509087344253066,0.0005824026243442696,0.055944055944055944,0.07623872982363548,False,False,False
ENSMFAG00000003534,1.6920939734602831,17428,0.0072284595134751665,0.004271891931482669,0.1088911088911089,0.135382863636249,False,False,False
ENSMFAG00000003535,15.269222834430739,4789,1.0005823845644284,0.06552934898664103,0.000999000999000999,0.004520015378232125,True,True,False
ENSMFAG00000003545,1.30323939440943,18862,0.0003901187273628105,0.0002993354073260231,0.2077922077922078,0.23870435576511284,False,False,False
ENSMFAG00000003551,4.421641677865851,10384,0.00657079113453545,0.0014860423790129707,0.007992007992007992,0.016676697724463518,True,False,False
ENSMFAG00000003552,5.178175524000876,4788,0.9122449541401472,0.17617110469317449,0.000999000999000999,0.004520959408177453,True,True,False
ENSMFAG00000003553,2.589004576394316,13006,0.08894470655323414,0.03435477923606487,0.017982017982017984,0.02995804748841809,True,False,False
ENSMFAG00000003554,6.147159206051962,4811,0.022408935007390152,0.003645403150407468,0.000999000999000999,0.004499346008387787,True,True,False
ENSMFAG00000003555,1.6413005166435324,17574,0.021402156082274013,0.013039744673349842,0.11488511488511488,0.14164849603565888,False,False,False
ENSMFAG00000003563,1.9028020732001947,16152,0.0008569022152232176,0.00045032701996238183,0.06293706293706294,0.08443042841259782,False,False,False
ENSMFAG00000003576,4.151407435909381,4810,0.1281705471893979,0.03087398855787021,0.000999000999000999,0.004500281423358347,True,True,False
ENSMFAG00000003578,4.435035450765119,4809,0.14902018113062415,0.03360066417384807,0.000999000999000999,0.004501217227355718,True,True,False
ENSMFAG00000003589,2.637670482037416,11562,0.016497051054904278,0.006254391816773359,0.012987012987012988,0.02433857441641562,True,False,False
ENSMFAG00000003594,4.155696324871592,10135,0.008485901668381531,0.0020419827263678824,0.006993006993006993,0.014950614259938384,True,False,False
ENSMFAG00000003600,2.2910922444162107,14396,0.019600930698991412,0.008555267836046227,0.028971028971028972,0.043605463722162806,True,False,False
ENSMFAG00000003601,3.0552409388166857,10134,0.05629873435242193,0.01842692767196861,0.006993006993006993,0.014952089552444791,True,False,False
ENSMFAG00000003605,2.37917217265652,14245,0.06730201224131653,0.02828798572170891,0.026973026973026972,0.04102853972983843,True,False,False
ENSMFAG00000003606,1.7496668318397588,16799,0.0019036114294183307,0.0010879750922342174,0.08291708291708291,0.10694966085167883,False,False,False
ENSMFAG00000003609,3.0868493858100594,8779,0.09635526643023445,0.031214751197345767,0.002997002997002997,0.0073970908917941605,True,True,False
ENSMFAG00000003623,3.0485187135259455,10383,0.0461191760555991,0.015128378699394672,0.007992007992007992,0.016678303878535024,True,False,False
ENSMFAG00000003624,1.4533998660216108,18404,0.039487600996593396,0.02716911387275963,0.16583416583416583,0.19524531108969273,False,False,False
ENSMFAG00000003633,0.648650669190204,21290,0.001316741302604435,0.0020299598514892407,0.7522477522477522,0.765603771522043,False,False,False
ENSMFAG00000003658,4.506535912175784,8411,0.026379379293222725,0.005853572398389586,0.001998001998001998,0.005147153405386671,True,True,False
ENSMFAG00000003660,1.3543596641395452,18577,0.006184361618100449,0.0045662524056583305,0.18181818181818182,0.2120706445409035,False,False,False
ENSMFAG00000003666,1.1865985807760147,19484,0.0003860703789527556,0.0003253488746922926,0.2817182817182817,0.31329663971831906,False,False,False
ENSMFAG00000003671,1.6507545067253184,17682,0.0033794312051176278,0.002047193985419715,0.11988011988011989,0.14690433421346216,False,False,False
ENSMFAG00000003682,0.8581232033853932,20711,0.009891844803113111,0.01152729139924974,0.5394605394605395,0.5643875703264434,False,False,False
ENSMFAG00000003683,0.24698526769049217,21644,0.0005460500277658578,0.00221085072409038,0.9760239760239761,0.9771062424915687,False,False,False
ENSMFAG00000003690,7.0691169297049425,4845,0.4602386326960717,0.06510552401120238,0.000999000999000999,0.004467771650434189,True,True,False
ENSMFAG00000003693,0.809039175563822,20834,0.012505653931789307,0.015457404559775893,0.5744255744255744,0.5974202431915785,False,False,False
ENSMFAG00000003699,5.039905105194044,4844,0.22755029271254348,0.045149707695683175,0.000999000999000999,0.004468693981493321,True,True,False
ENSMFAG00000003707,2.0332945195924035,15497,0.008424392886242044,0.004143213131261283,0.04695304695304695,0.06565003687027304,False,False,False
ENSMFAG00000003722,1.2558492369737344,19549,0.011888705412077531,0.009466656110914856,0.2907092907092907,0.322220518240775,False,False,False
ENSMFAG00000003723,0.5151492949653411,21502,0.00024718660159999144,0.0004798248828500716,0.8801198801198801,0.8869145922443289,False,False,False
ENSMFAG00000003727,6.963185909632398,4843,0.03011500259596376,0.0043248784902390315,0.000999000999000999,0.004469616693444899,True,True,False
ENSMFAG00000003731,4.998796745583972,13531,0.12118698353910456,0.02424322086273979,0.02097902097902098,0.03359496168601187,True,False,False
ENSMFAG00000003734,2.2389973243933508,14987,0.013472899202471609,0.006017370662177454,0.03696303696303696,0.05344065422800326,False,False,False
ENSMFAG00000003742,10.953088082036032,4842,0.1345995516042363,0.012288720867141539,0.000999000999000999,0.004470539786524916,True,True,False
ENSMFAG00000003746,2.84507181311604,11405,0.000381186527995145,0.00013397133791837534,0.011988011988011988,0.02277564609875,True,False,False
ENSMFAG00000003749,3.1038672049197342,11921,0.10799559778390823,0.03479387474246951,0.013986013986013986,0.025421437047978446,True,False,False
ENSMFAG00000003752,6.461893747860115,4864,0.13533740047499,0.020943912285910003,0.000999000999000999,0.00445031941742468,True,True,False
ENSMFAG00000003776,1.0137714902540993,20396,0.0002257196468403061,0.0002226433780149312,0.44755244755244755,0.47546413186734815,False,False,False
ENSMFAG00000003779,3.241106347534852,8744,0.02415894996655709,0.00745391078384966,0.002997002997002997,0.007426699558447042,True,True,False
ENSMFAG00000003780,5.131959493684452,4863,0.00644218374420566,0.0012552968184060321,0.000999000999000999,0.004451234556108091,True,True,False
ENSMFAG00000003782,1.110087510809435,19890,0.000299941931365887,0.00027018665426843723,0.34465534465534464,0.3754646560076424,False,False,False
ENSMFAG00000003785,5.852009716293563,4862,0.39599439178424345,0.06766809223873843,0.000999000999000999,0.0044521500712368664,True,True,False
ENSMFAG00000003787,4.446177976153637,10133,0.008445494297146052,0.0018994853288964383,0.006993006993006993,0.01495356513613693,True,False,False
ENSMFAG00000003793,2.506055224018203,11920,0.02784865078463997,0.011112534734743518,0.013986013986013986,0.025423569718871733,True,False,False
ENSMFAG00000003798,7.056526143125932,4861,0.8162895630508263,0.11567866056597097,0.000999000999000999,0.004453065963043333,True,True,False
ENSMFAG00000003815,0.9097795432034891,20597,0.027801461882091368,0.030558450112433033,0.5044955044955045,0.5307281930091077,False,False,False
ENSMFAG00000003836,0.8326699054283968,20874,0.0013099658262455329,0.001573201446343283,0.5864135864135864,0.6087194399927944,False,False,False
ENSMFAG00000003837,13.957088604664797,4860,0.4080174148760872,0.029233695282899607,0.000999000999000999,0.004453982231760009,True,True,False
ENSMFAG00000003840,3.363466925823252,9330,0.11270725281693089,0.03350923962324234,0.003996003996003996,0.009280323106689666,True,True,False
ENSMFAG00000003850,0.6274174623441472,21321,0.00028522107884874155,0.0004545853786225571,0.7642357642357642,0.7766737272857999,False,False,False
ENSMFAG00000003852,4.773216850035047,8413,0.13490617084774803,0.02826314566340915,0.001998001998001998,0.0051459297863672045,True,True,False
ENSMFAG00000003858,0.9057027324504195,20559,0.0006572647526190507,0.0007256858923385284,0.4955044955044955,0.5222331537813808,False,False,False
ENSMFAG00000003865,0.9434300367060477,20707,0.000633022255502436,0.0006709695436581715,0.5384615384615384,0.5634512297959441,False,False,False
ENSMFAG00000003871,1.2215363909661676,19554,0.0026464710801450695,0.002166500224105446,0.2907092907092907,0.3221381257588683,False,False,False
ENSMFAG00000003873,3.1858802142594853,10705,0.006467446022004818,0.002030024272179341,0.008991008991008992,0.018198709277644356,True,False,False
ENSMFAG00000003874,1.50306595655544,18589,0.0011649994985270815,0.0007750720870142639,0.18281718281718282,0.21309821492725362,False,False,False
ENSMFAG00000003875,3.64309479448026,8414,0.07806666011249823,0.02142865560342566,0.001998001998001998,0.005145318194997301,True,True,False
ENSMFAG00000003877,1.0364936385525811,19985,0.00012859436886561744,0.00012405672272990884,0.36363636363636365,0.3942593308617827,False,False,False
ENSMFAG00000003882,1.4540794987594052,18645,0.00847844520076961,0.005830788940500343,0.1888111888111888,0.2194240192631182,False,False,False
ENSMFAG00000003894,1.8179140857743945,17193,0.0017758798723616024,0.000976867777810448,0.0979020979020979,0.12338408988208324,False,False,False
ENSMFAG00000003898,1.9680767385747298,16103,0.0782305677537122,0.039749744783630206,0.061938061938061936,0.08334309917865777,False,False,False
ENSMFAG00000003911,1.3661273943950374,18867,0.001471037541661336,0.0010767838244242266,0.2077922077922078,0.23864109601110714,False,False,False
ENSMFAG00000003912,1.4384456182595613,18607,0.010099581955545705,0.007021167462214827,0.1848151848151848,0.21521875770276908,False,False,False
ENSMFAG00000003915,2.0642412160656263,15572,0.0008528488675587618,0.0004131436861686459,0.04895104895104895,0.06811400774925049,False,False,False
ENSMFAG00000003917,2.054245870083899,15720,0.06271668324831889,0.030530261065243723,0.05194805194805195,0.07160371435180596,False,False,False
ENSMFAG00000003918,3.4338815908815286,9310,0.03966998470455365,0.011552509693717737,0.003996003996003996,0.009300259353965046,True,True,False
ENSMFAG00000003919,14.086901041895015,4851,0.424910737501646,0.030163525346627636,0.000999000999000999,0.004462245649629694,True,True,False
ENSMFAG00000003924,0.6706930572656958,21227,0.000273837009331664,0.0004082796138034468,0.7252747252747253,0.7403426177628843,False,False,False
ENSMFAG00000003942,2.4474178575286363,13129,0.1725697005286197,0.07051091644346309,0.01898101898101898,0.03132612683987503,True,False,False
ENSMFAG00000003947,1.2397394672149535,18541,0.00042612248564418846,0.0003437093837197608,0.17882117882117882,0.20897995268309708,False,False,False
ENSMFAG00000003949,2.431735438949257,14703,0.012607251800035604,0.005184456861856956,0.03296703296703297,0.048583940034664375,True,False,False
ENSMFAG00000003951,13.916548069760179,4869,1.8957393872986215,0.13622194517133657,0.000999000999000999,0.004445749362570065,True,True,False
